id	seg	age	sex	occupation	province	district	tags	summary
C0505	C	32	남자	무대 및 세트 디자이너	경기	경기-화성시	#1인사업자 #육아 #테크회의론	이진형 씨는 공학적 정밀함으로 무대를 설계하는 30대 디자이너로, 동탄에서 어머니와 함께하며 배달 음식의 유혹과 건강 관리 사…
C0506	C	44	여자	의상 디자이너	광주	광주-광산구	#1인사업자 #육아	고설화 씨는 광주에서 활동하는 섬세한 감성의 의상 디자이너로, 가족에 대한 책임감과 예술적 자아 사이에서 균형을 잡으며 살아가…
C0507	C	41	여자	스포츠 강사 및 트레이너	서울	서울-마포구	#1인사업자 #육아	이선희 씨는 마포구에서 활동하는 베테랑 스포츠 트레이너로, 철저한 자기관리와 전국 빵지순례라는 소박한 일탈 사이에서 균형을 잡…
C0508	C	20	남자	소규모 상점 일선 관리 종사원	서울	서울-동작구	#1인사업자	김대선 씨는 동작구에서 성실하게 일하며 자신만의 작은 가게를 꿈꾸는, 현실적이면서도 섬세한 감성을 가진 20대 청년입니다.
C0509	C	35	여자	소규모 상점 일선 관리 종사원	인천	인천-서구	#1인사업자 #고디지털 #육아	오주원 씨는 인천에서 아이를 키우며 소매점 관리자로 일하는 35세 여성으로, 꼼꼼한 업무 처리 능력과 스노보드라는 강렬한 취미…
C0510	C	38	남자	전직 그 외 상품 중개인 및 경매사, 현재 구직중	경기	경기-안양시 동안구	#1인사업자 #고디지털 #육아	박수훈 씨는 평촌에 거주하며 공학적 정밀함과 상업적 유연함을 동시에 갖췄지만, 현재는 구직의 불안함과 건강 관리의 어려움 사이…
C0511	C	39	남자	부동산 감정 전문가	서울	서울-용산구	#1인사업자 #육아	홍찬웅 씨는 전문적인 부동산 감정 능력을 갖췄음에도 경제적 결핍과 현실의 벽에 부딪혀 고군분투하는, 하지만 가족에 대한 사랑과…
C0512	C	57	여자	부동산 감정 전문가	서울	서울-마포구	#1인사업자	김미정 씨는 공학적 지식과 부동산 감정 전문성을 갖춘 50대 여성으로, 예술적 취향과 가족에 대한 깊은 책임감을 지닌 채 마포…
C0513	C	38	남자	그 외 시각 디자이너	경기	경기-수원시 권선구	#1인사업자	박호철 씨는 수원에서 실무 능력을 인정받는 베테랑 디자이너로, 안정적인 일상과 가족에 대한 사랑, 그리고 소소한 유흥을 통해 …
C0514	C	24	여자	전직 그 외 상품 중개인 및 경매사, 현재 구직중	인천	인천-연수구	#1인사업자	안차연 씨는 송도의 정돈된 감성과 유통 시장의 야생성을 모두 가진 24세 구직자로, 소금빵 투어와 사우나를 사랑하며 소통의 가…
C0515	C	40	여자	전직 예술 및 인문학 시간강사, 현재 구직중	서울	서울-송파구	#1인사업자 #육아 #테크회의론	강성미 씨는 미학을 전공한 지적 욕구와 현실의 육아 및 구직 사이에서 균형을 찾으려 애쓰는, 섬세하고 예술적인 감성을 지닌 4…
C0516	C	41	남자	전직 온라인 쇼핑 판매원, 현재 구직중	인천	인천-미추홀구	#1인사업자 #육아	피성환 씨는 인천 미추홀구에 거주하며 공학적 분석력과 유통 경험을 바탕으로 제조 브랜드 런칭을 꿈꾸는, 넉살 좋고 손재주 많은…
C0517	C	33	여자	무대 및 세트 디자이너	강원	강원-영월군	#1인사업자 #육아	유수민 씨는 영월의 자연을 세련된 무대로 구현해내고 싶어 하는, 감각적이고 외향적인 무대 디자이너입니다.
C0518	C	44	남자	보험 중개인	울산	울산-중구	#1인사업자 #약관정독 #육아	김현호 씨는 울산 중구에서 실전 감각으로 승부하는 고소득 보험 중개인이자, 가족과 스포츠, 웹툰을 사랑하는 40대 가장입니다.
C0519	C	46	여자	보험 중개인	강원	강원-정선군	#1인사업자 #약관정독 #테크회의론	조서아 씨는 정선의 믿음직한 보험 전문가이자, 배드민턴과 영화로 삶의 균형을 맞추며 단단한 자아를 가꿔가는 40대 여성입니다.
C0520	C	29	여자	무대 및 세트 디자이너	경기	경기-성남시 분당구	#1인사업자	문유희 씨는 분당에 거주하며 무대 디자인을 통해 공간의 서사를 구현하는 20대 후반의 예술가적 기질을 가진 직장인입니다.
C0521	C	33	여자	그 외 시각 디자이너	서울	서울-강동구	#1인사업자 #저디지털	우은지 씨는 강동구에 거주하며 정갈한 책을 만드는 시각 디자이너로, 빵에 대한 집착과 뱃살이라는 작은 고민을 가진 차분하고 계…
C0522	C	51	남자	보험 중개인	경기	경기-양주시	#1인사업자 #고디지털 #약관정독 #육아 #테크회의론	이종헌 씨는 양주시에서 정직함과 꼼꼼함으로 승부하는 성공한 보험 중개인이자, 건강 관리와 식탐 사이에서 갈등하면서도 가족의 행…
C0523	C	58	남자	부동산 감정 전문가	경기	경기-수원시 권선구	#1인사업자	이승호 씨는 수원 권선구에서 현장 감각이 뛰어난 부동산 감정 전문가로 활동하며, 가족과 자연 그리고 사진을 사랑하는 다정하고 …
C0524	C	34	여자	부동산 감정 전문가	서울	서울-성북구	#1인사업자 #고디지털 #육아	장유리 씨는 성북동의 정갈함을 닮은 부동산 감정 전문가로, 완벽주의적인 업무 태도와 미식에 대한 집요한 탐구심을 가진 34세 …
C0525	C	66	남자	그 외 상품 중개인 및 경매사	서울	서울-은평구	#1인사업자 #저디지털	남문남 씨는 은평구에서 잔뼈가 굵은 노련한 경매사로, 당뇨라는 약점이 있지만 사람 냄새 나는 관계와 소소한 취미를 통해 삶의 …
C0526	C	48	남자	기업 대표이사	부산	부산-남구	#1인사업자 #고디지털 #육아 #테크회의론	김승수 씨는 부산의 건설 현장을 진두지휘하는 실속파 대표이자, 사직구장의 열광과 베란다 분재의 고요함을 동시에 품고 사는 40…
C0527	C	40	남자	전직 경영 컨설턴트, 현재 구직중	서울	서울-동대문구	#1인사업자 #고디지털	정삼열 씨는 뛰어난 분석 역량을 가진 전직 컨설턴트이자 고도비만과 불안감을 안고 살아가는, 겉모습의 정돈됨과 내면의 위축됨이 …
C0528	C	51	남자	소규모 상점 일선 관리 종사원	경기	경기-남양주시	#1인사업자 #육아	김태훈 씨는 남양주에서 작은 식당을 관리하며 가족의 안녕과 평범한 일상을 지키기 위해 성실하게 살아가는, 넉살 좋은 중년의 가…
C0529	C	63	남자	전직 온라인 쇼핑 판매원, 현재 구직중	서울	서울-강북구	#1인사업자 #고디지털	정덕환 씨는 강북구에서 온라인 쇼핑몰을 운영했던 실무 경험을 가진 60대 가장으로, 안정적인 재취업과 소박한 일상의 행복을 추…
C0530	C	44	남자	부동산 감정 전문가	경기	경기-김포시	#1인사업자 #고디지털 #육아 #테크회의론	이인식 씨는 논리적인 공학 지식과 외향적인 친화력을 겸비한 부동산 감정 전문가로, 가족과의 미식 여행과 동호회 농구 활동을 통…
C0531	C	54	남자	정보 통신 컨설턴트	서울	서울-강남구	#1인사업자 #고디지털 #테크회의론	최갑수 씨는 철저한 계획성과 전문성을 갖춘 강남의 IT 컨설턴트로, 정적인 취미와 반려견을 통해 삶의 균형을 찾는 신중한 성격…
C0532	C	36	여자	액세서리 디자이너	경기	경기-안양시 동안구	#1인사업자	배승현 씨는 안양 평촌에 거주하며 섬세한 감각으로 장신구를 만드는 30대 중반의 예민하고 다정한 액세서리 디자이너입니다.
C0533	C	53	남자	기업 대표이사	경상남	경상남-김해시	#1인사업자 #육아	김상국 씨는 김해에서 폐기물 처리 업체를 운영하며 내 집 마련을 꿈꾸는, 뚝심 있는 현장 전문가이자 가족을 사랑하는 푸근한 5…
C0534	C	20	남자	사회과학·경영 및 법학 시간강사	경기	경기-남양주시	#1인사업자	이기민 씨는 남양주에 거주하며 디지털 트렌드에 밝은 감각으로 사회과학을 가르치는, 자유분방하고 사교적인 20세 청년입니다.
C0535	C	60	남자	소규모 상점 일선 관리 종사원	서울	서울-서초구	#1인사업자	손재민 씨는 서초구의 작은 상점을 관리하며 그림책 서점의 꿈을 키우는, 외유내강형의 예술가적 소양을 가진 60대 가장입니다.
C0536	C	37	남자	의상 디자이너	서울	서울-강동구	#1인사업자	최성빈 씨는 보건복지 전공의 따뜻한 시선과 의상 디자이너의 정밀한 손끝을 모두 가진, 강동구에 거주하는 30대 후반의 미혼 남…
C0537	C	51	여자	소규모 상점 일선 관리 종사원	충청북	충청북-음성군	#1인사업자	이영자 씨는 음성군에서 상점을 관리하며 사람들과 어울리는 것을 좋아하는, 넉살 좋고 손재주 있는 50대 여성입니다.
C0538	C	41	여자	의상 디자이너	경기	경기-광주시	#1인사업자	김향미 씨는 언론학적 통찰을 옷에 투영하는 섬세한 디자이너로, 정적인 취미와 사회적 활력을 동시에 추구하며 삶의 균형을 찾아가…
C0539	C	45	여자	액세서리 디자이너	부산	부산-사하구	#1인사업자	이정이 씨는 부산 사하구에서 정교한 세공 기술로 신뢰를 쌓아온 액세서리 디자이너이며, 혼자만의 정돈된 삶과 예술적 취향을 가꾸…
C0540	C	79	남자	부동산 중개사	경기	경기-수원시 장안구	#1인사업자 #약관정독 #저디지털 #접근성	배근탁 씨는 공학적 전문성을 갖춘 수원 장안구의 베테랑 부동산 중개사로, 규칙적인 일상과 소박한 인간관계를 통해 삶의 안정을 …
C0541	C	56	여자	의상 디자이너	서울	서울-은평구	#1인사업자	안은주 씨는 수학적 정교함과 의상 디자인의 감각을 결합해 중년의 품격을 만드는 디자이너이자, 북한산의 자연과 가족의 온기를 사…
C0542	C	52	남자	게임 그래픽 디자이너	서울	서울-구로구	#1인사업자 #고디지털 #육아	이인철 씨는 구로의 IT 성장을 몸소 겪은 숙련된 게임 디자이너이자, 바둑과 유적지 산책으로 고독을 달래는 현실적이면서도 낭만…
C0543	C	69	남자	전직 노점 및 이동 판매원, 현재 구직중	부산	부산-기장군	#1인사업자 #저디지털	조태호 씨는 기장 시장의 베테랑 판매원 출신으로, 건강상의 제약과 실업 상태 속에서도 새로운 일자리를 찾으며 활기찬 노후를 설…
C0544	C	38	여자	유치원 원장	서울	서울-강동구	#1인사업자 #육아	홍세영 씨는 공학적 체계성과 교육자의 세심함을 동시에 갖춘 유치원 원장으로, 강동구에서 가족과 함께 실용적이고 평온한 삶을 일…
C0545	C	43	여자	미용사	인천	인천-계양구	#1인사업자 #테크회의론	최슬기 씨는 인천 계양구에서 중년 여성들의 마음을 사로잡은 실력파 미용사로, 부모님을 향한 효심과 개인적 성취 사이에서 균형을…
C0546	C	43	여자	정보 통신 컨설턴트	서울	서울-강남구	#1인사업자 #고디지털 #테크회의론	김지은 씨는 강남의 3세대 가구 속에서 조율자로 살아가며, IT 컨설팅 분야의 안정적인 숙련가로서 내면의 불안을 정적인 휴식과…
C0547	C	29	여자	그 외 시각 디자이너	인천	인천-중구	#1인사업자	이유빈 씨는 인천 중구의 전통과 현대가 공존하는 환경에서 자라, 꼼꼼한 업무 처리 능력과 강한 승부욕, 그리고 전통적 가치와 …
C0548	C	51	여자	방송 및 시나리오 작가	서울	서울-영등포구	#1인사업자 #육아 #저디지털	오명자 씨는 인문학적 통찰로 인간의 고독을 그려내는 섬세한 작가이자, 가족의 온기와 아날로그적 정서를 사랑하는 50대 여성입니…
C0549	C	49	남자	부동산 감정 전문가	서울	서울-중구	#1인사업자 #고디지털 #육아 #테크회의론	조상길 씨는 서울 중구에서 활동하는 치밀한 부동산 감정 전문가이자, 가족과 함께하는 정적인 휴식과 건강 관리를 위해 노력하는 …
C0550	C	36	남자	기업 대표이사	경기	경기-평택시	#1인사업자 #육아	박동근 씨는 현장 기술력으로 자수성가한 평택의 젊은 대표지만, 내면에는 학력 콤플렉스와 가족에 대한 책임감이라는 불안과 희망을…
C0551	C	39	여자	부동산 감정 전문가	경기	경기-고양시 덕양구	#1인사업자 #육아	오아름 씨는 예술적 감수성과 현실적인 전문성을 동시에 갖춘 부동산 감정 전문가이자, 가족과 함께하는 안정적인 일상을 최우선으로…
C0552	C	54	남자	소규모 상점 일선 관리 종사원	경상남	경상남-진주시	#1인사업자 #육아	오성의 씨는 특유의 친화력으로 진주에서 상점을 운영하며, 가족과 함께할 제주도 여행을 꿈꾸는 성실하고 다정한 50대 가장입니다…
C0553	C	32	남자	부동산 감정 전문가	서울	서울-양천구	#1인사업자 #육아	정성현 씨는 공학적 전문성과 예술적 감수성 사이에서 균형을 찾으며, 안양천의 바람과 시티팝의 선율 속에서 위안을 얻는 서른두 …
C0554	C	65	남자	전직 농수산물 중개인 및 경매사, 현재 구직중	경상북	경상북-성주군	#1인사업자 #저디지털 #테크회의론	강대호 씨는 성주 멜론 유통의 베테랑이었으나 현재는 별채에서 홀로 고전 영화와 퍼즐 게임으로 무료함을 달래며 재취업을 꿈꾸는 …
C0555	C	42	남자	웹 디자이너	서울	서울-영등포구	#1인사업자 #고디지털 #육아	정태환 씨는 문래동에서 일하는 40대 웹 디자이너로, 전문적인 실무 능력과 자유로운 예술가적 기질 사이에서 균형을 잡으며 가족…
C0556	C	46	남자	부동산 감정 전문가	인천	인천-남동구	#1인사업자 #육아	김현우 씨는 인천 남동구에서 활동하는 분석적인 부동산 감정 전문가이자, 건강 관리와 가족의 안정을 최우선으로 생각하는 성실하고…
C0557	C	48	남자	부동산 컨설턴트	서울	서울-성북구	#1인사업자 #육아 #테크회의론	권경민 씨는 공학적 전문성과 탁월한 사교성을 갖춘 성북구의 부동산 컨설턴트로, 불안정한 경제 상황과 건강 적신호 속에서도 가족…
C0558	C	64	남자	부동산 컨설턴트	서울	서울-광진구	#1인사업자	양은종 씨는 인문학적 감수성과 부동산 컨설팅 능력을 결합해 공간에 정서적 가치를 부여하며, 소박한 일상 속에서 예술적 영감을 …
C0559	C	44	여자	정보 통신 컨설턴트	경기	경기-고양시 일산동구	#1인사업자 #고디지털 #육아 #테크회의론	김희경 씨는 IT 컨설팅 분야의 전문성과 사교적인 성격, 그리고 일산 중산층의 세련된 생활 양식을 조화롭게 유지하며 살아가는 …
C0560	C	45	여자	게임 그래픽 디자이너	대전	대전-서구	#1인사업자 #육아	김보미 씨는 대전 둔산동에서 가족과 일의 균형을 맞추려 노력하는 숙련된 게임 디자이너이자, 배려심 깊은 모습 뒤에 자신만의 작…
C0561	C	27	여자	부동산 감정 전문가	경상남	경상남-창원시 의창구	#1인사업자 #고디지털	이민서 씨는 수학적 분석력으로 부동산 가치를 평가하며 도시 재생을 꿈꾸는, 계획적인 일상과 소란스러운 취미 사이를 오가는 27…
C0562	C	37	여자	소규모 상점 일선 관리 종사원	대전	대전-유성구	#1인사업자 #고디지털 #약관정독 #육아	이지우 씨는 법학 전공의 꼼꼼함과 서비스업의 유연함을 겸비한 유성구의 식당 관리자로, 육아와 경제적 고단함 속에서도 팟캐스트와…
C0563	C	71	여자	부동산 중개사	서울	서울-도봉구	#1인사업자 #저디지털 #접근성	류영자 씨는 도봉구 지리에 능통한 꼼꼼한 부동산 중개사이자, 가족에 대한 책임감과 실속 있는 삶의 태도로 노후를 준비하는 강인…
C0564	C	31	여자	미용사	경기	경기-이천시	#1인사업자	안희서 씨는 이천에서 일하는 성실한 미용사로, 배려심 깊은 성격 뒤에 소소한 일탈과 휴식을 즐기며 소박한 미래를 준비하는 31…
C0565	C	63	남자	정보 통신 컨설턴트	대전	대전-유성구	#1인사업자 #고디지털	김종국 씨는 대덕연구단지의 전문성과 교육학적 소양을 갖춘 IT 컨설턴트로, 한화 이글스와 막걸리, 그리고 아내와의 평온한 삶을…
C0566	C	48	남자	보험 중개인	서울	서울-영등포구	#1인사업자 #약관정독 #육아	신관희 씨는 여의도에서 활동하는 능숙한 보험 중개인이자, 가족과 90년대 감성을 사랑하는 푸근한 인상의 40대 가장입니다.
C0567	C	34	남자	부동산 감정 전문가	강원	강원-원주시	#1인사업자 #육아 #테크회의론	이상훈 씨는 원주에서 부동산 감정 전문가로 활약하며 뛰어난 사교성과 전문성을 갖췄지만, 식탐과 건강 관리 소홀이라는 인간적인 …
C0568	C	53	여자	전직 온라인 쇼핑 판매원, 현재 구직중	서울	서울-구로구	#1인사업자 #가격깐깐 #고디지털 #육아	이학연 씨는 철저한 자기관리와 가계부 작성 습관을 가진 전직 온라인 판매원이자, 연남동 서점가와 클래식 음악을 사랑하는 낭만적…
C0569	C	22	여자	무대 및 세트 디자이너	서울	서울-광진구	#1인사업자	김혜수 씨는 실무 능력과 경제적 자립을 최우선으로 생각하는 22세의 야무진 무대 디자이너입니다.
C0570	C	21	남자	전직 그 외 시각 디자이너, 현재 구직중	서울	서울-성북구	#1인사업자	김동영 씨는 성북구 정릉동에 거주하는 21세의 전직 시각 디자이너로, 예술적 고집과 사교성을 동시에 갖춘 채 자신만의 브랜드를…
C0571	C	45	여자	그 외 상품 중개인 및 경매사	경기	경기-하남시	#1인사업자 #육아	김유화 씨는 하남에서 활동하는 노련한 상품 중개인으로, 실용적인 삶의 태도와 끈끈한 이웃 관계를 소중히 여기며 가족과 함께하는…
C0572	C	41	남자	사진작가	서울	서울-구로구	#1인사업자 #고디지털 #육아	유상민 씨는 구로구에서 실무 중심의 사진 스튜디오를 운영하며 가족의 안정과 일상의 소소한 맛집 탐방을 소중히 여기는 40대 가…
C0573	C	40	남자	방송 및 시나리오 작가	서울	서울-동대문구	#1인사업자 #육아	양재호 씨는 공학적 논리로 세상을 설계하는 시나리오 작가이자, 가족의 안정을 최우선으로 여기며 건강과 내면의 불안 사이에서 균…
C0574	C	63	남자	무대 및 세트 디자이너	서울	서울-송파구	#1인사업자 #저디지털	김경수 씨는 법학의 논리와 무대 예술의 감성을 동시에 지닌 60대 무대 디자이너로, 철저한 계획성과 세심한 배려심 뒤에 작은 …
C0575	C	49	남자	소규모 상점 일선 관리 종사원	광주	광주-북구	#1인사업자 #육아 #저디지털	채진호 씨는 광주 북구에서 작은 상점을 운영하며 내실 있는 가정을 꾸리고 KIA 타이거즈와 식도락 여행으로 삶의 활력을 찾는 …
C0576	C	72	남자	기업 대표이사	경기	경기-고양시 덕양구	#1인사업자 #저디지털 #접근성	김명수 씨는 법학 전공자의 이성적인 꼼꼼함과 원예의 유연함을 동시에 지닌, 고양시의 품격 있는 기업 대표이사입니다.
C0577	C	62	여자	전직 온라인 쇼핑 판매원, 현재 구직중	서울	서울-종로구	#1인사업자	백현미 씨는 종로구에서 자가를 보유한 채 온라인 판매 경력을 가진 60대 여성으로, 새로운 기술에 개방적이며 건강한 사회활동과…
C0578	C	25	남자	인사 컨설턴트	서울	서울-관악구	#1인사업자 #고디지털 #테크회의론	박상익 씨는 공학적 분석력으로 인사를 설계하는 컨설턴트이자, 관악구의 조용한 일상과 가족의 안정감 속에서 건강 관리에 힘쓰는 …
C0579	C	29	여자	전직 온라인 쇼핑 판매원, 현재 구직중	충청남	충청남-천안시 동남구	#1인사업자 #육아	김혜별 씨는 온라인 쇼핑몰 운영 경험을 갖춘 전직 판매원으로, 현재 천안에서 육아와 구직을 병행하며 소박한 일상의 행복과 정서…
C0580	C	39	남자	기업 대표이사	부산	부산-남구	#1인사업자 #육아	김상훈 씨는 부산 남구에서 고무 제조업체를 운영하는 외향적인 대표이사로, 가족에 대한 사랑과 90년대 가요에 대한 향수를 가진…
C0581	C	43	남자	전직 경영 컨설턴트, 현재 구직중	전북	전북-전주시 덕진구	#1인사업자 #육아 #테크회의론	박현수 씨는 ICT 전문성과 경영 컨설팅 경험을 갖춘 40대 가장으로, 전주에서 가족과 함께하며 지역 사회에 기여할 제2의 커…
C0582	C	54	여자	그 외 상품 중개인 및 경매사	경기	경기-용인시 처인구	#1인사업자 #고디지털 #육아	남인숙 씨는 용인 처인구에서 중개업으로 억척스럽게 자녀를 키워낸 외유내강형 여성으로, 사람 사이의 정과 안정적인 삶을 최우선으…
C0583	C	32	남자	전직 그 외 제품 디자이너, 현재 구직중	인천	인천-연수구	#1인사업자	김종연 씨는 송도에서 부모님과 거주하며 생활 가전 디자이너로의 재취업을 준비하는, 꼼꼼한 성격과 안정적인 환경을 가진 32세 …
C0584	C	61	여자	활자 디자이너	서울	서울-구로구	#1인사업자 #저디지털	박은자 씨는 구로공단의 격변기를 거쳐 온 숙련된 활자 디자이너로, 정갈한 일상과 세밀한 직업 정신을 통해 삶의 균형을 찾아가는…
C0585	C	53	남자	선물거래 중개인	서울	서울-강남구	#1인사업자 #약관정독	한선우 씨는 강남의 치열한 금융 시장에서 살아남은 꼼꼼한 중개인이자, 내면에는 원주의 조용한 작업실을 꿈꾸는 낭만적인 미학도입…
C0586	C	41	여자	전직 액세서리 디자이너, 현재 구직중	경기	경기-성남시 분당구	#1인사업자 #약관정독	손진아 씨는 분당의 정갈한 일상 속에서 상실의 아픔을 달래며, 경영학적 실용성과 디자이너의 섬세함으로 다시 사회에 나갈 준비를…
C0587	C	27	남자	기업 대표이사	서울	서울-동작구	#1인사업자	장준혁 씨는 수학적 머리와 현장 감각을 갖춘 20대 젊은 사업가로, 동작구 상도동의 북적이는 삶 속에서 성공과 정서적 안정을 …
C0588	C	21	남자	무대 및 세트 디자이너	울산	울산-동구	#1인사업자	이재영 씨는 울산의 공업 도시 분위기 속에서 화려한 무대 예술을 꿈꾸며, 수집벽과 덤벙거리는 성격을 가진 20대 초반의 세트 …
C0589	C	42	여자	미용사	경기	경기-고양시 덕양구	#1인사업자 #육아 #창업준비	오수연 씨는 예술적 감각과 사교성을 겸비한 미용사로, 가족에 대한 책임감과 개인적인 창업의 꿈 사이에서 균형을 잡으며 살아가는…
C0590	C	66	남자	소규모 상점 일선 관리 종사원	대구	대구-동구	#1인사업자 #저디지털	이동윤 씨는 공학적 꼼꼼함과 사교적인 넉살을 동시에 갖췄으나, 내면의 불안을 다독이며 평온한 노후를 꿈꾸는 대구 동구의 소박한…
C0591	C	73	남자	부동산 감정 전문가	서울	서울-강남구	#1인사업자 #약관정독 #저디지털 #접근성	진주현 씨는 강남 개발의 역사를 몸소 겪은 노련한 부동산 감정 전문가이자, 삶의 굴곡을 지나 내면의 평온을 찾아가는 고집스러운…
C0592	C	47	남자	보험 중개인	경기	경기-화성시	#1인사업자 #약관정독 #육아	위완태 씨는 화성시 동탄에서 안정적인 자산과 신뢰를 바탕으로 활동하는 보험 중개인이자, 미식과 격투기 관람으로 일상의 활력을 …
C0593	C	60	여자	부동산 중개사	충청북	충청북-청주시 청원구	#1인사업자	신순희 씨는 청주 청원구의 지리와 사람을 꿰뚫는 생활력 강한 부동산 중개사로, 독립적인 성향과 단호한 판단력을 바탕으로 내 집…
C0594	C	53	여자	기업 대표이사	경기	경기-의정부시	#1인사업자 #고디지털 #육아	홍현미 씨는 고졸 학력으로 금융업 대표까지 오른 자수성가형 인물로, 철저한 자기관리와 책임감으로 가족과 회사를 이끄는 의정부의…
C0595	C	42	여자	유치원 원장	부산	부산-부산진구	#1인사업자 #육아	김홍실 씨는 부산에서 유치원을 운영하며 부모님을 봉양하는 책임감 있는 전문직 여성이자, 소소한 빵 쇼핑과 로또, 산책으로 삶의…
C0596	C	30	여자	유치원 원장	경기	경기-파주시	#1인사업자	전예은 씨는 파주에서 유치원을 운영하며 전문성과 독립성을 동시에 갖춘, 겉은 다정하지만 속은 단단한 30대 여성입니다.
C0597	C	31	남자	그 외 미디어 콘텐츠 디자이너	경기	경기-이천시	#1인사업자	강윤수 씨는 이천에서 활동하는 모션 그래픽 디자이너로, 인문학적 감성과 예술적 고집을 지녔지만 경제적인 궁핍함과 복부 비만이라…
C0598	C	76	여자	문학작가	인천	인천-남동구	#1인사업자 #저디지털 #접근성	이동정 씨는 인천 남동구의 옛 풍경을 기록하는 문학작가로, 당뇨와 비만을 관리하며 손주들과 함께 살아가는 책임감 강하고 섬세한…
C0599	C	58	여자	소규모 상점 일선 관리 종사원	울산	울산-동구	#1인사업자	이정숙 씨는 울산 동구에서 소규모 상점을 관리하며, 고도비만이지만 트레킹과 노래방으로 활력을 찾는 50대 여성입니다.
C0600	C	29	여자	광고 디자이너	서울	서울-금천구	#1인사업자 #고디지털 #육아	이현진 씨는 서울 금천구에 거주하며 출판 광고 디자이너로 일하는 29세 여성으로, 어머니와의 식도락 여행을 즐기며 전문적인 시…
D0001	D	46	여자	무직	경기	경기-성남시 분당구	#비경제활동	김다희 씨는 분당의 정돈된 일상 속에서 가족의 평온함을 최우선으로 여기며, 언론학 전공자의 분석력과 차분한 성격으로 삶의 균형…
D0002	D	50	여자	그 외 서비스 관련 단순 종사원	부산	부산-기장군	#약관정독 #육아 #직장인 #테크회의론	설숙자 씨는 기장군 부동산에서 근무하며 가족의 안정과 이웃 간의 정을 소중히 여기는, 소박하지만 강단 있는 50대 여성입니다.
D0003	D	44	남자	전화 상담원	강원	강원-원주시	#약관정독 #직장인 #테크회의론	박호철 씨는 원주에서 보험 상담원으로 성실히 근무하며, 내 집 마련의 안정감과 고향 친구들과의 소박한 술자리를 통해 삶의 만족…
D0004	D	50	여자	치과 일반 의사	서울	서울-서초구	#직장인	최연옥 씨는 전문직으로서의 품위와 철저한 자기관리를 유지하면서도, 마음 한구석에는 작은 변화에도 쉽게 흔들리는 섬세한 불안을 …
D0005	D	54	남자	무직	서울	서울-용산구	#가격깐깐 #비경제활동 #육아	김정우 씨는 공학적 재능을 가진 용산구의 가장으로, 비만과 혈당 관리라는 숙제를 안은 채 가족에 대한 책임감과 소소한 일상의 …
D0006	D	54	여자	일반 비서	전북	전북-익산시	#육아 #직장인	유현 씨는 익산에서 성실하게 직장 생활과 가정을 꾸려가며, 꼼꼼한 행정 능력과 따뜻한 이웃 사랑을 실천하는 50대 여성입니다.
D0007	D	53	남자	전자제품 개발 기술자 및 연구원	경기	경기-시흥시	#저디지털 #직장인	조승용 씨는 시흥에서 자가 아파트에 거주하며 자동차 전자제어 분야의 정밀함을 추구하는 연구원이자, 고혈압 관리를 위해 성실하게…
D0008	D	50	남자	전기 용접원	경상남	경상남-양산시	#직장인	김영걸 씨는 양산에서 활동하는 노련한 전기 용접공으로, 고소득과 자가를 보유했으나 건강 관리에는 소홀하며 당구와 풍경 사진으로…
D0009	D	53	여자	그 외 데이터 및 네트워크 관련 전문가	대전	대전-서구	#가격깐깐 #고디지털 #육아 #직장인	김남희 씨는 대전의 정보통신기술 연구 전문가로서 치밀한 직업 정신과 정적인 휴식을 동시에 추구하는, 계획적이고 실용적인 50대…
D0010	D	50	남자	일반 비서	경상남	경상남-거제시	#육아 #직장인 #테크회의론	이현준 씨는 거제도의 조선소 문화 속에서 성실하게 살아온 50대 비서로, 가족과 함께하는 소박한 일상의 평온함을 인생의 가장 …
D0011	D	40	남자	통신장비 기사	경기	경기-성남시 수정구	#직장인	김규태 씨는 성남 수정구에서 통신장비 기사로 일하며, 안정적인 삶과 소소한 휴식, 그리고 낚시와 만화라는 자기만의 도피처를 가…
D0012	D	57	여자	무직	대구	대구-북구	#가격깐깐 #비경제활동 #저디지털	이복례 씨는 대구 북구에서 자녀와 함께 살며 금호강변 산책과 트로트 감상으로 일상의 행복을 찾는, 겉은 무뚝뚝해도 속은 한없이…
D0013	D	52	남자	육군 장교	부산	부산-강서구	#육아 #직장인	주종훈 씨는 부산 강서구에서 정년을 준비하는 육군 장교로, 엄격한 규율과 가족에 대한 애정 사이에서 균형을 잡으며 건강 관리에…
D0014	D	54	여자	미디어 콘텐츠 창작자	경기	경기-성남시 분당구	#육아 #직장인	남삼례 씨는 분당의 정갈한 일상 속에서 글쓰기와 가드닝으로 내면을 가꾸며, 소외된 이들의 기록을 담아낼 독립 출판의 꿈을 키워…
D0015	D	56	남자	냉난방기 관련 설비 조작원	충청남	충청남-서산시	#고디지털 #직장인	장재홍 씨는 서산에서 공조 설비 전문가로 일하며, 철저한 자기관리와 가족에 대한 책임감을 바탕으로 느긋하지만 주관 뚜렷한 삶을…
D0016	D	51	남자	그 외 물품 이동 장비 조작원	대구	대구-달서구	#저디지털 #직장인	박명준 씨는 대구에서 지게차 숙련공으로 일하며 외로움과 고독을 게임과 산책으로 달래는, 무뚝뚝하지만 내면의 유연함을 가진 50…
