id	seg	age	sex	occupation	province	district	tags	summary
B0229	B	46	남자	강구조물 건립원	서울	서울-은평구	#육아 #직장인	손재모 씨는 은평구에 뿌리를 둔 성실한 강구조물 건립원으로, 당뇨라는 건강상 제약 속에서도 철저한 자기관리와 가족에 대한 책임…
B0230	B	41	남자	철도운송 관련 종사원	경상남	경상남-진주시	#육아 #직장인	김효준 씨는 진주에서 철도 운송 업무를 수행하며 가족과 이웃을 아끼는, 건강한 사회성과 소박한 성취욕을 가진 40대 가장입니다…
B0231	B	45	여자	정보 보안 전문가	대전	대전-서구	#고디지털 #보안민감 #육아 #직장인	김은경 씨는 교육학 전공 후 정보 보안 전문가로 전향한 유연한 커리어를 가졌으며, 대전 서구에서 가족과 함께하며 아날로그적 감…
B0232	B	42	남자	금속제품 도장기 조작원	경상북	경상북-포항시 남구	#육아 #직장인	이덕래 씨는 포항의 철강 공단에서 성실하게 일하는 도장 전문가이자, 내밀한 예술적 감성과 다정한 가족애를 품고 살아가는 40대…
B0233	B	43	남자	반도체공학 기술자 및 연구원	경기	경기-안양시 동안구	#육아 #직장인	이병국 씨는 평촌 신도시에서 반도체 설계의 정밀함과 현대 미술의 파격적인 상상력을 동시에 품고 살아가는 40대 연구원입니다.
B0234	B	38	여자	육류가공 기계 조작원	경기	경기-화성시	#육아 #직장인	노나리 씨는 화성의 육류 가공 현장에서 묵묵히 일하며 아이들을 향한 사랑과 현실적인 생활력을 바탕으로 덤덤하게 하루를 살아내는…
B0235	B	47	남자	마케팅 전문가	서울	서울-송파구	#고디지털 #육아 #직장인	이무근 씨는 송파구에 뿌리를 둔 B2B 기술 마케팅 전문가로, 공학적 지성과 인문학적 감성을 동시에 지녔으며 건강 관리와 좋지…
B0236	B	30	남자	산업 특화 소프트웨어 프로그래머	서울	서울-중랑구	#고디지털 #육아 #직장인	김형석 씨는 중랑구에 거주하며 통신 소프트웨어 최적화를 수행하는 개발자로, 식도락 여행과 러닝을 통해 삶의 균형을 찾는 30대…
B0237	B	25	남자	식품 영업원	울산	울산-울주군	#육아 #직장인	심선용 씨는 울산에서 식품 영업원으로 일하며 가족의 온기와 소소한 취미 생활 속에서 자신의 꿈을 키워가는, 겉은 무디지만 속은…
B0238	B	48	남자	기지국 설치 및 수리원	충청북	충청북-청주시 서원구	#육아 #직장인 #테크회의론	김덕현 씨는 수학적 정밀함으로 기지국을 관리하는 숙련공이자, 가족과 소박한 일상을 나누며 내 집 마련을 꿈꾸는 예민하고 신중한…
B0239	B	44	남자	폐기물 처리 기술자 및 연구원	서울	서울-강동구	#육아 #직장인	김진수 씨는 가족의 안정을 최우선으로 여기며 건설 현장에서 폐기물 처리 전문가로 성장해나가는 성실하고 소탈한 40대 가장입니다…
B0240	B	33	여자	그 외 조리사	부산	부산-서구	#육아 #직장인	유나겸 씨는 부산 서구에서 가족과 함께 살아가는 차분한 성격의 조리사로, 인문학적 감수성과 직업적 성실함을 갖춘 채 작은 심야…
B0241	B	41	남자	전자 및 통신장비 기술 영업원	경기	경기-김포시	#육아 #직장인	전수현 씨는 김포에서 기술 영업직으로 근무하며 내 집 마련의 꿈을 키우는, 성실하지만 경제적 압박과 건강 관리에 고민이 많은 …
B0242	B	35	남자	전기 부품 제조 기계 조작원	인천	인천-서구	#육아 #직장인 #테크회의론	장준영 씨는 인천 공단에서 정밀 기계를 다루는 성실한 기술자이자, 가족의 안식처를 마련하기 위해 묵묵히 땀 흘리며 살아가는 3…
B0243	B	38	남자	용융 도금기 조작원	경기	경기-평택시	#육아 #직장인 #테크회의론	박현희 씨는 평택 공단의 숙련된 도금공이자 수원 삼성의 열혈 팬이며, 가족과의 식도락 여행에서 행복을 찾는 성실한 가장입니다.
B0244	B	33	남자	소방설계 기술자 및 연구원	경기	경기-남양주시	#가격깐깐 #고디지털 #약관정독 #육아 #직장인	신건호 씨는 꼼꼼한 성격의 소방설계 기술자로, 다산신도시에서 가족과의 소소한 행복과 내 집 마련이라는 현실적인 목표 사이에서 …
B0245	B	45	여자	하역 및 적재 관련 단순 종사원	경기	경기-용인시 처인구	#육아 #직장인	성혜정 씨는 용인에서 농산물 하역 일을 하며 가족의 내 집 마련과 자녀 교육을 위해 묵묵히 땀 흘려 일하는 성실한 40대 어머…
B0246	B	47	남자	전기 관련 관리자	경기	경기-용인시 수지구	#고디지털 #육아 #직장인	이호성 씨는 논리적인 수학 전공자이자 유능한 전기 관리자로, 가족을 향한 책임감과 혼자만의 미식 여행이라는 두 가지 삶의 균형…
B0247	B	44	여자	경리 사무원	전북	전북-군산시	#고디지털 #육아 #직장인	이장건 씨는 군산의 농업법인에서 정교한 행정 능력을 발휘하는 경리 사무원이자, 사진과 예술을 통해 삶의 여유를 찾는 섬세한 감…
B0248	B	45	남자	전자제품 개발 기술자 및 연구원	충청남	충청남-천안시 서북구	#고디지털 #육아 #직장인 #테크회의론	강효식 씨는 천안에서 가족과 함께 단독주택에 거주하며, 전기장비 분야의 전문성을 바탕으로 안정적인 삶과 소박한 일상의 행복을 …
B0249	B	30	남자	인사 및 노무 사무원	전라남	전라남-목포시	#육아 #직장인	이남준 씨는 목포의 농업 법인 인사 사무원으로 일하며 공인노무사를 꿈꾸는, 가족 중심적이고 성실한 삶을 지향하는 30대 청년입…
B0250	B	40	여자	법무사	경상남	경상남-양산시	#고디지털 #육아 #직장인 #테크회의론	이아랑 씨는 유연한 소통 능력을 갖춘 전문 법무사이자, 가족과의 소박한 식도락과 휴식에서 삶의 안정을 찾는 현실적인 40대 여…
B0251	B	29	남자	사무 보조원	경기	경기-남양주시	#가격깐깐 #고디지털 #육아 #직장인 #테크회의론	한주상 씨는 남양주에서 사무 보조로 일하며 어머니를 부양하려는 책임감과 소박한 일상의 즐거움을 동시에 추구하는 20대 후반의 …
B0252	B	39	여자	일반 비서	부산	부산-부산진구	#약관정독 #육아 #직장인 #테크회의론	유진아 씨는 부산진구에서 임대업 비서로 일하며 꼼꼼한 업무 능력과 사회적 센스를 겸비한, 가족의 중심이자 미래의 부동산 전문가…
B0253	B	41	여자	출판 및 자료편집 사무원	경기	경기-수원시 영통구	#육아 #직장인	조수현 씨는 수원 영통에서 아이들을 키우며 교육 출판 분야에서 전문성을 쌓아가는, 다정하고 현실적인 40대 워킹맘입니다.
B0254	B	38	남자	그 외 법률 관련 사무원	경기	경기-평택시	#약관정독 #육아 #직장인	이주성 씨는 평택의 건설 행정 전문가로서 실리적인 삶을 추구하며, 가족의 행복과 자녀 교육에 헌신하는 고도비만 체형의 다정한 …
B0255	B	49	여자	정보 보안 전문가	경기	경기-용인시 수지구	#고디지털 #보안민감 #육아 #직장인	박민채 씨는 용인 수지에서 아버지를 모시며 출판 보안 전문가로 활동하는, 책임감 강하고 정돈된 삶을 지향하는 40대 후반의 여…
B0256	B	49	여자	통계 사무원	경기	경기-구리시	#고디지털 #육아 #직장인	박선영 씨는 구리시에서 통계 사무원으로 일하며 역사 유람과 소박한 가족 생활을 즐기는, 현실적이면서도 정이 많은 40대 후반의…
B0257	B	39	여자	건물 경비원	전라남	전라남-여수시	#고디지털 #보안민감 #육아 #직장인 #테크회의론	서두레 씨는 여수 산단에서 보안 요원으로 일하며 내 집 마련의 안정과 아이의 미래를 위해 묵묵히 삶을 일궈나가는 강단 있는 싱…
B0258	B	28	남자	고속철 기관사	강원	강원-삼척시	#육아 #저디지털 #직장인	장병호 씨는 정밀한 고속철 운행 능력을 갖췄으나 일상에서는 느긋하고 수동적인 면모가 강한, 식도락을 즐기는 20대 후반의 삼척…
B0259	B	38	여자	음식 서비스 종사원	서울	서울-강남구	#육아 #직장인	전수미 씨는 강남의 화려함 뒤에서 대가족을 부양하는 책임감과 개인의 고독 사이에서 줄타기를 하며, 요리를 통해 삶의 안정과 성…
B0260	B	39	남자	그 외 금융 사무원	서울	서울-송파구	#가격깐깐 #고디지털 #육아 #직장인 #테크회의론	서성흠 씨는 송파구에 거주하며 건설업 원가 관리 전문가를 꿈꾸는 30대 후반의 가장으로, 분석적인 사고와 가족에 대한 애정, …
B0261	B	30	남자	호송 경비원	경기	경기-시흥시	#육아 #직장인 #테크회의론	전진환 씨는 시흥시에 거주하며 호송 경비원으로 근무하는 30세 남성으로, 철저한 직업 정신과 SF 영화에 대한 애정을 가진 신…
B0262	B	39	여자	건물 청소원	경기	경기-시흥시	#육아 #직장인	이효영 씨는 시흥에서 성실하게 건물을 관리하며 자녀의 미래를 준비하는 현실적인 어머니이자, 맛집 탐방과 소주 한 잔의 여유를 …
B0263	B	32	남자	자재 관리 사무원	경기	경기-안양시 동안구	#고디지털 #육아 #직장인	권호준 씨는 안양에서 자재 관리직으로 근무하며 내 집 마련과 자녀 양육이라는 현실적인 목표를 향해 묵묵히 나아가는 30대 가장…
B0264	B	43	여자	교육 및 훈련 사무원	충청남	충청남-당진시	#고디지털 #육아 #직장인	이미영 씨는 당진의 화학 공장에서 성실하게 근무하며 대가족의 화목을 책임지는, 현실적이고 책임감 강한 40대 여성입니다.
B0265	B	47	여자	그 외 토목 관련 기술자	경기	경기-화성시	#육아 #직장인	안정화 씨는 거친 토목 현장에서 실력으로 인정받은 베테랑 기술자이자, 자녀들을 위해 강인하게 삶을 일궈가는 책임감 강한 어머니…
B0266	B	45	여자	정보 시스템 운영자	경기	경기-양주시	#육아 #직장인	조은희 씨는 양주시에서 자녀를 홀로 키우며 교육기관의 시스템 운영자로 성실하게 살아가는, 외유내강형의 40대 여성입니다.
B0267	B	27	남자	중식 조리사	경상북	경상북-구미시	#육아 #직장인	김현웅 씨는 구미에서 가족과 함께 살며 성실하게 웍을 돌리는 27세 중식 조리사로, 안정적인 미래와 가족의 행복을 꿈꾸는 현실…
B0268	B	42	여자	사회복지사	서울	서울-관악구	#육아 #직장인 #테크회의론	조석실 씨는 관악구에서 근무하는 베테랑 사회복지사이자, 가족과 자연 속 휴식을 즐기며 모바일 게임과 하이볼로 스트레스를 해소하…
B0269	B	25	여자	금속절곡기 조작원	강원	강원-고성군	#육아 #직장인	이소민 씨는 고성의 금속 공장에서 정밀한 기술을 닦으며 아이의 미래와 자신의 성장을 동시에 일궈가는, 책임감 강하고 단단한 2…
B0270	B	26	남자	그 외 바닥재 시공원	서울	서울-구로구	#육아 #직장인 #창업준비	이성민 씨는 구로구에서 바닥재 시공 기술자로 일하며 내 집 마련을 위해 성실히 저축하는, 야구장의 열정과 고궁의 정적함을 동시…
B0271	B	35	남자	그 외 하역 및 적재 단순 종사원	경상북	경상북-청도군	#육아 #직장인	박웅 씨는 경북 청도에서 성실하게 농업 하역 일을 하며, 사교적인 성격과 가족에 대한 책임감으로 지역 사회에 깊이 뿌리 내리고…
B0272	B	37	여자	범용 소프트웨어 프로그래머	인천	인천-연수구	#고디지털 #육아 #직장인	이지영 씨는 송도에 거주하며 교육 플랫폼 개발자로 일하는 37세 여성으로, 철저한 계획성과 실무 능력을 바탕으로 일과 가정의 …
B0273	B	40	여자	일반 비서	인천	인천-연수구	#육아 #직장인 #테크회의론	오수진 씨는 인천 연수구에서 아이를 키우며 인문학적 소양과 유연한 대처 능력을 갖춘, 독립 서점의 꿈을 꾸는 40대 여성입니다…
B0274	B	30	여자	네트워크 시스템 개발자	서울	서울-양천구	#고디지털 #육아 #직장인	신성아 씨는 실력 있는 네트워크 개발자이자, 어머니와 함께하는 소박한 식도락 여행과 예술 관람으로 삶의 균형을 잡는 30대 여…
B0275	B	30	남자	송배전설비 기술자 및 연구원	광주	광주-서구	#육아 #직장인	박준희 씨는 고전적인 송배전 기술과 현대적인 디지털 감성을 동시에 지닌 30대 기술자로, 부모님과 함께 사는 단독주택의 평온함…
B0276	B	40	여자	유치원 교사	광주	광주-북구	#가격깐깐 #육아 #직장인 #테크회의론	서세연 씨는 광주에서 아이들을 가르치며 안정적인 일상을 가꾸어가는, 꼼꼼하고 신중한 성격의 베테랑 유치원 교사입니다.
B0277	B	42	남자	산업 안전원	대구	대구-달성군	#육아 #직장인 #테크회의론	배태연 씨는 대구 달성군의 자동차 부품 공장에서 근무하는 실용주의적인 산업 안전원으로, 가족과 지인들과의 유대를 소중히 여기며…
B0278	B	45	남자	그 외 건설 및 채굴기계 운전원	경상남	경상남-창원시 마산합포구	#육아 #직장인 #테크회의론	김성진 씨는 마산에서 굴착기를 운전하며 가족의 안정을 책임지는, 겉은 무뚝뚝하지만 속은 깊은 실용주의적 중년 남성입니다.
B0279	B	40	여자	사무 보조원	경기	경기-오산시	#가격깐깐 #고디지털 #육아 #직장인	최수연 씨는 경기 오산에서 직장과 가정을 동시에 책임지며, 꼼꼼한 업무 능력과 현실적인 경제 관념으로 내 집 마련의 꿈을 키워…
B0280	B	37	여자	화학물 가열 처리 장치 조작원	경기	경기-화성시	#육아 #저디지털 #직장인	우지연 씨는 화성 공단에서 성실하게 일하며 어머니와의 더 나은 미래를 꿈꾸는, 소소한 일상의 보상과 관계의 온기를 소중히 여기…
B0281	B	30	남자	조세행정 사무원	서울	서울-송파구	#고디지털 #약관정독 #육아 #직장인 #테크회의론	유정준 씨는 송파구에 거주하며 효율적인 행정 업무 처리와 가족과의 안온한 일상 사이에서 균형을 잡으려 노력하는 30대 초반의 …
B0282	B	40	여자	유치원 교사	경기	경기-용인시 수지구	#육아 #직장인	고은혜 씨는 용인 수지에서 일과 가정의 균형을 잡으려 애쓰는 유치원 교사로, 부드러운 외유내강의 성격과 소박한 취향을 가진 4…
B0283	B	37	남자	데이터 관리 및 운영자	경상남	경상남-거제시	#고디지털 #육아 #직장인	조지환 씨는 거제시의 성실한 데이터 운영자로, 철저한 자기관리와 가족에 대한 책임감을 지녔지만 건강 관리와 어머니와의 관계에서…
B0284	B	44	남자	경영 기획 사무원	경상남	경상남-양산시	#고디지털 #육아 #직장인	유재문 씨는 보험사 경영기획직의 냉철한 수치 감각과 만화책을 좋아하는 소년미, 그리고 가족을 향한 따뜻한 헌신이 공존하는 40…
B0285	B	29	여자	일반 비서	경기	경기-수원시 팔달구	#육아 #직장인	김민영 씨는 타인에 대한 세심한 배려와 유연한 소통 능력을 갖췄지만, 내면에는 자신만의 고요한 영역을 철저히 지키고 싶어 하는…
B0286	B	33	남자	전직 경영 기획 사무원, 현재 구직중	경기	경기-김포시	#비경제활동 #육아	김민서 씨는 김포에 거주하며 재취업을 준비하는 30대 가장으로, 유연한 성격과 물류 기획 역량을 갖추고 가족과 함께하는 소박한…
B0287	B	30	남자	건물 내 전기 설치 및 정비원	서울	서울-금천구	#육아 #직장인	김지용 씨는 수학적 논리력을 갖춘 전기 기술자이자, 가족에 대한 깊은 책임감과 개인적인 취미 생활 사이에서 조화로운 균형을 찾…
B0288	B	41	남자	경·소형 화물차 운전원	충청남	충청남-아산시	#육아 #직장인	이현호 씨는 아산 산업단지에서 성실하게 트럭을 운전하며 홀어머니를 모시고 사는, 투박하지만 정 많은 40대 초반의 남성입니다.
B0289	B	44	남자	중형 화물차 운전원	인천	인천-부평구	#약관정독 #육아 #직장인 #창업준비	이세화 씨는 부평의 물류 흐름을 꿰뚫는 성실한 화물차 운전원이자, 정교한 자기관리와 미래의 사업 꿈을 가진 40대 가장입니다.
B0290	B	47	여자	머시닝센터 조작원	울산	울산-울주군	#육아 #직장인	변해란 씨는 울산의 자동차 부품 제조 현장을 진두지휘하는 고소득 숙련 기술자로, 강단 있는 성격과 가족에 대한 깊은 애정을 동…
B0291	B	49	여자	사무 보조원	대구	대구-달서구	#육아 #직장인	홍은화 씨는 대구 달서구에서 자녀를 홀로 키우며 소매업 사무직으로 성실히 일하는, 섬세한 완벽주의와 깊은 외로움을 동시에 품은…
B0292	B	49	남자	그 외 배달원	부산	부산-북구	#육아 #직장인	박동훈 씨는 부산 북구의 지리를 꿰뚫고 있는 성실한 배달원이자, 가족의 안정을 최우선으로 여기며 예술적 동경을 품고 살아가는 …
B0293	B	37	남자	예체능 교사	광주	광주-남구	#육아 #직장인 #테크회의론	윤승용 씨는 광주 남구에서 아이들을 가르치는 예체능 교사로, 계획적인 일상과 가족과의 정적인 시간을 소중히 여기며 밤마다 게임…
B0294	B	36	남자	총무 사무원	충청북	충청북-청주시 흥덕구	#고디지털 #육아 #직장인	김정호 씨는 청주에서 전자부품 회사 총무로 일하며 가족을 부양하는 성실한 30대 가장으로, 실용적인 삶의 태도와 세심한 업무 …
B0295	B	42	남자	전기 감리 기술자 및 연구원	부산	부산-금정구	#육아 #직장인	안근용 씨는 인문학적 감성과 전기 기술자의 전문성을 동시에 갖춘 채, 부산 금정구에서 가족의 행복과 직업적 안정을 최우선으로 …
B0296	B	37	여자	삽화가	서울	서울-성북구	#육아 #직장인	정영선 씨는 복지 전공의 따뜻한 시선을 그림에 담아내는 삽화가이자, 일상의 소소한 탐닉과 가족 사랑 사이에서 심리적 안정을 찾…
B0297	B	47	남자	콘크리트 타설원	전북	전북-전주시 완산구	#육아 #저디지털 #직장인	김영권 씨는 전주에서 콘크리트 타설원으로 일하며 두 아이를 정성껏 키워내는, 넉살 좋고 책임감 강한 전북의 아버지입니다.
B0298	B	43	여자	한식 조리사	광주	광주-북구	#육아 #직장인	김수연 씨는 예술적 감성과 실용적인 조리 기술을 겸비하여 병원 식단을 책임지는 40대 한식 조리사이자, 부모님과 남편을 세심히…
B0299	B	35	여자	전화 상담원	경기	경기-남양주시	#육아 #직장인	배지영 씨는 공학적 이성과 상담직의 감성 사이에서 균형을 잡으며 남양주에서 가족과 함께 소소한 일상을 가꾸는 30대 직장인입니…
B0300	B	39	남자	바텐더	대구	대구-남구	#육아 #직장인	권동민 씨는 대구 남구에서 가족을 위해 헌신하며 술을 마시지 않고도 최상의 칵테일을 만드는, 느긋함과 전문성을 동시에 지닌 3…
B0301	B	46	남자	조사 전문가	경기	경기-고양시 일산동구	#고디지털 #육아 #직장인	최정환 씨는 성실한 조사 전문가이자 다정한 아버지로, 건강상의 취약함과 상실의 아픔을 운동과 소박한 인간관계로 보듬으며 살아가…
B0302	B	38	여자	상품 기획자	제주	제주-서귀포시	#육아 #직장인	고후영 씨는 예술적 감각과 실무 능력을 겸비한 서귀포의 공간 기획자로, 가족과 자연 속의 삶을 소중히 여기며 자신의 취향을 공…
B0303	B	40	남자	수동 포장원	경기	경기-이천시	#육아 #직장인 #테크회의론	박용선 씨는 이천에서 성실하게 살아가는 40대 가장으로, 물류 포장의 숙련된 기술과 가족에 대한 강한 책임감, 그리고 블로그와…
B0304	B	39	여자	보육교사	부산	부산-남구	#육아 #직장인	양유나 씨는 부산 남구의 바다를 닮은 차분함으로 아이들을 돌보며, 소박한 일상의 안정과 가족과의 정적인 시간을 무엇보다 소중히…
B0305	B	49	남자	경리 사무원	충청북	충청북-영동군	#고디지털 #육아 #직장인	이국희 씨는 충북 영동의 느긋한 정서 속에서 가족과 동료를 세심하게 챙기며 안정적인 삶을 꾸려가는 40대 후반의 성실한 경리 …
B0306	B	46	남자	단말기 및 통신 서비스 판매원	서울	서울-노원구	#육아 #직장인	이명근 씨는 노원구에서 휴대폰 매장을 운영하며 가족과 맛집 탐방을 즐기고, 이웃과의 관계를 소중히 여기는 서글서글한 성격의 4…
B0307	B	30	남자	정보 시스템 운영자	부산	부산-북구	#고디지털 #약관정독 #육아 #직장인	서찬빈 씨는 안정적인 직장과 가정 환경 속에서 타인에 대한 배려와 정적인 취향을 가진, 조금은 느긋하고 푸근한 인상의 30대 …
B0308	B	44	남자	그 외 법률 관련 사무원	경기	경기-성남시 중원구	#약관정독 #육아 #직장인	주태환 씨는 공학적 지식과 법무 능력을 겸비한 40대 직장인으로, 가족에 대한 사랑과 낚시라는 확실한 취미, 그리고 건강 관리…
B0309	B	37	남자	유통 및 매장 감시원	경상남	경상남-김해시	#고디지털 #육아 #직장인	배지훈 씨는 김해에서 유통 매장을 관리하며 예술적 감성과 넉살 좋은 성격을 가진, 배달 음식과 프리미어리그 중계를 사랑하는 3…
B0310	B	48	여자	그 외 고객 상담 사무원	경기	경기-성남시 중원구	#고디지털 #육아 #직장인	이현주 씨는 성남에서 자수성가한 베테랑 상담원이자, 테니스와 현대 미술을 즐기며 삶의 질을 주체적으로 높여가는 40대 여성입니…
B0311	B	43	남자	생산관리 사무원	서울	서울-성북구	#고디지털 #육아 #직장인	이순제 씨는 성북구에서 부모님과 함께 거주하며 무결점 공정 관리를 추구하는 꼼꼼한 성격의 43세 생산관리 사무원입니다.
B0312	B	48	여자	시내버스 운전원	경상남	경상남-거제시	#육아 #직장인	김인희 씨는 거제도의 험한 길을 누비는 숙련된 버스 운전원으로, 가족의 안정과 건강한 일상을 위해 묵묵히 헌신하는 현실적인 중…
B0313	B	49	남자	공공행정 사무원	경상남	경상남-함양군	#고디지털 #육아 #직장인 #테크회의론	이동희 씨는 함양에서 공공행정직으로 근무하며 가족과 안정적인 삶을 꾸려가는, 사교적이면서도 현실적인 40대 후반의 가장입니다.
B0314	B	37	여자	일반 비서	인천	인천-강화군	#고디지털 #육아 #직장인	차미령 씨는 예술적 감성과 금속 공장의 투박함 사이에서 균형을 잡으며, 내 집 마련의 꿈을 위해 치밀하게 일상을 설계하는 30…
B0315	B	28	여자	지방행정 사무원	충청남	충청남-아산시	#육아 #직장인 #테크회의론	이은솔 씨는 아산시청의 유능한 행정 사무원이자 수영과 인디 음악으로 스트레스를 해소하며 부모님과 함께 살아가는 20대 후반의 …
B0316	B	42	여자	사회 교사	부산	부산-북구	#육아 #저디지털 #직장인	정지이 씨는 부산의 정겨운 정서와 현대적 감각을 동시에 지닌 사회 교사로, 일상의 평온함과 혼자만의 은밀한 일탈 사이에서 아슬…
B0317	B	40	남자	건축설비 기술자	부산	부산-해운대구	#육아 #직장인	박종욱 씨는 해운대에서 가족을 부양하며 성실히 일하는 건축설비 기술자이지만, 경제적 불안과 건강 문제, 그리고 이혼의 상처를 …
B0318	B	30	여자	주입·포장 및 봉함기 조작원	대구	대구-중구	#육아 #직장인	송유진 씨는 대구의 의약품 제조 현장에서 숙련된 기술로 인정받으며, 가족의 행복과 경제적 안정을 위해 성실하게 살아가는 30대…
B0319	B	49	여자	일반 간호사	인천	인천-계양구	#육아 #직장인	이영희 씨는 인천 계양구에서 어머니와 함께 살며, 응급실의 긴박함과 가상 세계의 평온함을 동시에 누리는 숙련된 간호사입니다.
B0320	B	39	여자	건물 전기 및 전자설비 조작원	경기	경기-이천시	#육아 #직장인	문혜진 씨는 이천의 병원에서 전기 설비를 책임지는 베테랑 기술자이자, 건강한 식단과 퍼즐 맞추기로 마음의 여유를 찾는 다정한 …
B0321	B	47	남자	관리 비서	경기	경기-오산시	#고디지털 #육아 #직장인	이성환 씨는 오산의 연구소에서 유능한 관리 비서로 일하며, 90년대 인디 감성과 가족에 대한 애정을 간직한 40대 가장입니다.
B0322	B	43	남자	데이터 분석가	경기	경기-안산시 상록구	#고디지털 #육아 #직장인	김도현 씨는 독학으로 일궈낸 전문성을 바탕으로 가족의 안정을 최우선으로 여기며 살아가는 안산의 실무형 데이터 분석가입니다.
B0323	B	39	남자	배전반 조작원	경기	경기-김포시	#육아 #직장인	박형래 씨는 김포의 전기장비 제조 현장에서 베테랑으로 인정받으며, 가족에 대한 책임감과 소박한 술자리, 운동으로 삶의 균형을 …
B0324	B	36	여자	전직 일반 비서, 현재 구직중	전라남	전라남-나주시	#가격깐깐 #비경제활동 #육아	김상민 씨는 나주에 거주하는 전직 비서 출신의 보건복지 전공자로, 건강 관리의 필요성을 느끼면서도 가족과의 외식과 소소한 영상…
B0325	B	37	여자	금형원	경기	경기-안산시 단원구	#육아 #직장인	안선영 씨는 안산 공단에서 정밀 금형원으로 일하며 내실 있는 삶과 가족의 행복을 최우선으로 여기는 30대 여성입니다.
B0326	B	43	여자	전산 자료 입력원	충청남	충청남-홍성군	#고디지털 #육아 #직장인 #테크회의론	이지영 씨는 홍성에서 전산 업무 숙련도를 통해 안정적인 삶을 일궈온 현실적인 성격의 40대 여성으로, 가족과의 외식과 정적인 …
B0327	B	41	여자	교통 계획 및 설계가	경기	경기-용인시 수지구	#고디지털 #육아 #직장인	이나정 씨는 용인 수지에서 아이들을 키우며 도시의 혈관인 교통망을 설계하는 41세의 전문직 여성이자, 소소한 일상의 평온과 작…
B0328	B	39	남자	발전설비 기술자 및 연구원	전라남	전라남-영암군	#육아 #직장인	이명곤 씨는 전남 영암에서 정밀한 전기 기술자로 일하며 가족과 지역 사회에 헌신하지만, 내면의 불안감을 전략 게임과 산책으로 …
B0329	B	45	남자	택배원	대구	대구-달성군	#육아 #직장인	김상균 씨는 성실함 하나로 자가 마련의 꿈을 이룬 대구 달성군의 베테랑 택배원이자, 겉은 딱딱하지만 속은 가족에 대한 사랑으로…
B0330	B	30	남자	그 외 곡물가공 제품 기계 조작원	부산	부산-사하구	#육아 #직장인	서광근 씨는 부산 사하구에서 곡물 가공 기계를 다루는 30세 숙련공으로, 고도비만을 극복하려는 운동 열의와 현장 관리자가 되려…
B0331	B	44	남자	토목 제도사	경기	경기-성남시 수정구	#육아 #직장인	배태건 씨는 성남 수정구에서 정밀한 도면을 그리는 숙련된 토목 제도사로, 90년대 감성과 숲길의 여유를 사랑하며 독립적인 삶을…
B0332	B	49	여자	그 외 환경공학 기술자 및 연구원	경기	경기-고양시 일산서구	#고디지털 #육아 #직장인	김순정 씨는 인문학적 감성과 환경 공학적 전문성을 동시에 갖춘 채 일산에서 가족과 함께 자연과 예술을 사랑하며 살아가는 40대…
B0333	B	39	남자	해군 장교	세종	세종-세종시	#고디지털 #육아 #직장인	권찬일 씨는 디지털 전환을 꿈꾸는 해군 장교이자, 고요한 역사 유적지와 화려한 게임 세계를 동시에 사랑하는 세종시 거주 30대…
B0334	B	42	여자	데이터 관리 및 운영자	서울	서울-서초구	#고디지털 #육아 #직장인	지윤주 씨는 서초구에 거주하며 방송 데이터 운영 전문가로 일하는, 논리적인 이성과 세련된 도시적 감수성을 동시에 갖춘 40대 …
B0335	B	25	남자	체인점 모집 및 관리 영업원	부산	부산-부산진구	#육아 #직장인	송승환 씨는 타인에게는 부드럽고 유능한 영업사원이지만, 내면에는 섬세한 감수성과 미식에 대한 집착, 그리고 고독한 휴식을 갈망…
B0336	B	49	남자	병무행정 사무원	서울	서울-서대문구	#고디지털 #육아 #직장인	정성준 씨는 보수적인 공직 생활 속에서도 정보통신 기술 전공자의 효율성과 예술적 상상력을 간직한 채, 가족과 취미 사이에서 소…
B0337	B	47	여자	매장 정리원	서울	서울-성동구	#육아 #직장인	이미정 씨는 성동구의 변화를 지켜보는 자동차 부품 정리원이며, 체계적인 정리 능력과 예술적 감성을 동시에 가진 47세 여성입니…
B0338	B	40	남자	그 외 일반 영업원	경기	경기-수원시 영통구	#고디지털 #육아 #직장인	여혜성 씨는 수학적 논리와 예술적 감성을 동시에 가진 40대 미혼 남성으로, 유능한 도매업 영업 사원이자 어머니를 지극히 모시…
B0339	B	42	남자	지게차 운전원	경기	경기-용인시 수지구	#육아 #직장인	남윤섭 씨는 용인 수지에서 자녀를 키우며 항공 물류 현장의 효율을 책임지는 지게차 운전원으로, 현실적인 안정과 실리를 추구하며…
B0340	B	40	여자	경영 기획 사무원	경기	경기-김포시	#육아 #직장인	박명옥 씨는 김포에서 일과 육아를 병행하며, 인문학적 취향과 현실적인 생활력 사이에서 균형을 잡으려 노력하는 40대 직장인입니…
B0341	B	45	여자	그 외 전자공학 기술자 및 연구원	경기	경기-고양시 일산동구	#육아 #직장인	신지은 씨는 정밀 의료기기 설계 분야의 베테랑 기술자이자, 3세대 대가족을 유연하게 이끄는 책임감 강한 일산의 40대 여성입니…
B0342	B	36	남자	머시닝센터 조작원	경기	경기-화성시	#육아 #직장인	조우형 씨는 정밀 가공 기술을 가진 성실한 기술자이자, 홀로 걷는 산책과 만화를 통해 내면의 불안을 다스리는 30대 남성입니다…
